,genre_ids,original_language,popularity,release_date_x,movie,vote_average,vote_count,tconst,start_year,runtime_minutes,genres,id,release_date_y,production_budget,domestic_gross,worldwide_gross,total_profit,was_it_profitable_domestically
3594,"[18, 10749]",en,7.419,2015-08-28,war room,7.5,171,tt3832914,2015,120.0,Drama,66,2015-08-28,3000000,67790117,73975239,70975239,True
3595,"[10749, 18]",en,7.313,2015-10-02,freeheld,7.3,360,tt1658801,2015,103.0,"Biography,Drama,Romance",51,2015-10-02,7000000,546201,1732228,-5267772,False
3596,[28],en,7.271,2015-07-14,american heist,4.6,213,tt2923316,2014,94.0,"Action,Crime,Drama",35,2015-07-21,10000000,0,2341218,-7658782,False
3597,"[53, 27]",en,7.143,2015-02-27,out of the dark,4.8,79,tt2872724,2014,92.0,"Horror,Thriller",56,1989-12-31,1600000,419428,419428,-1180572,False
3598,"[28, 27, 53]",en,7.132999999999999,2015-06-26,into the grizzly maze,5.3,121,tt1694021,2015,94.0,"Action,Adventure,Drama",47,2015-05-19,10000000,0,0,-10000000,False
3599,"[28, 35, 18]",hi,7.122000000000001,2015-07-17,bajrangi bhaijaan,7.9,232,tt3863552,2015,163.0,"Action,Comedy,Drama",86,2015-07-17,13000000,8178001,121778347,108778347,False
3600,"[14, 53, 18]",en,7.029,2015-04-10,lost river,5.8,352,tt2366608,2014,95.0,"Drama,Fantasy,Mystery",60,2015-04-07,2000000,45431,2009644,9644,False
3601,"[18, 27, 53]",en,7.009,2015-08-14,the boy,5.6,79,tt2443822,2015,105.0,"Drama,Horror,Thriller",68,2016-01-22,10000000,35819556,68220952,58220952,True
3602,"[18, 27, 53]",en,7.009,2015-08-14,the boy,5.6,79,tt3882082,2016,97.0,"Horror,Mystery,Thriller",68,2016-01-22,10000000,35819556,68220952,58220952,True
3603,"[27, 53, 9648]",en,11.703,2016-01-22,the boy,5.8,2223,tt2443822,2015,105.0,"Drama,Horror,Thriller",68,2016-01-22,10000000,35819556,68220952,58220952,True
3604,"[27, 53, 9648]",en,11.703,2016-01-22,the boy,5.8,2223,tt3882082,2016,97.0,"Horror,Mystery,Thriller",68,2016-01-22,10000000,35819556,68220952,58220952,True
3605,"[12, 35, 18]",en,6.935,2015-09-02,a walk in the woods,5.9,402,tt1178665,2015,104.0,"Adventure,Biography,Comedy",75,2015-09-02,8000000,29499394,37119358,29119358,True
3606,[28],en,6.921,2015-05-07,pound of flesh,5.4,95,tt1196338,2010,104.0,"Crime,Drama,Thriller",76,2015-05-15,7500000,0,0,-7500000,False
3607,[28],en,6.921,2015-05-07,pound of flesh,5.4,95,tt3488328,2015,104.0,"Action,Thriller",76,2015-05-15,7500000,0,0,-7500000,False
3608,[28],en,6.921,2015-05-07,pound of flesh,5.4,95,tt3896284,2014,145.0,Drama,76,2015-05-15,7500000,0,0,-7500000,False
3609,"[80, 18, 9648, 53]",en,6.892,2015-11-20,secret in their eyes,6.3,696,tt1741273,2015,111.0,"Crime,Drama,Mystery",94,2015-11-20,20000000,20180155,32608019,12608019,True
3610,"[80, 18, 9648, 53]",en,6.892,2015-11-20,secret in their eyes,6.3,696,tt1741273,2015,111.0,"Crime,Drama,Mystery",94,2015-11-20,20000000,20180155,32608019,12608019,True
3611,"[53, 27]",en,6.84,2015-03-28,demonic,5.1,267,tt1841642,2015,83.0,"Horror,Thriller",56,2017-10-10,3000000,0,4668109,1668109,False
3612,"[53, 27]",en,6.84,2015-03-28,demonic,5.1,267,tt8816388,2018,28.0,Documentary,56,2017-10-10,3000000,0,4668109,1668109,False
3613,"[27, 53, 878]",en,6.794,2015-05-15,area 51,4.4,248,tt1519461,2015,91.0,"Horror,Sci-Fi,Thriller",81,2015-05-15,5000000,7556,7556,-4992444,False
3614,"[18, 53]",en,6.727,2015-09-11,the perfect guy,5.7,211,tt3862750,2015,100.0,"Crime,Drama,Horror",78,2015-09-11,18000000,57027435,60278166,42278166,True
3615,"[28, 80]",en,6.604,2015-12-11,close range,5.2,87,tt3511596,2015,80.0,"Action,Crime",74,2015-12-11,3000000,0,0,-3000000,False
3616,"[9648, 35]",en,6.5760000000000005,2015-06-19,the overnight,6.0,200,tt3844362,2015,79.0,"Comedy,Mystery",21,2015-06-19,200000,1109808,1165996,965996,True
3617,"[35, 27]",en,6.573,2015-07-03,stung,5.1,91,tt3300572,2015,87.0,"Action,Adventure,Comedy",46,2015-07-03,2500000,0,0,-2500000,False
3618,"[28, 35, 878]",en,6.56,2015-12-11,american hero,5.0,93,tt2414176,2012,87.0,Music,3,2015-12-11,1000000,0,26,-999974,False
3619,"[28, 35, 878]",en,6.56,2015-12-11,american hero,5.0,93,tt4733536,2015,86.0,"Action,Comedy,Drama",3,2015-12-11,1000000,0,26,-999974,False
3620,"[18, 53]",en,6.495,2015-03-27,the face of an angel,5.0,94,tt2967008,2014,101.0,"Crime,Drama",56,2015-04-24,26000000,0,0,-26000000,False
3621,"[10749, 35]",en,6.487,2015-02-10,accidental love,4.0,172,tt1137470,2015,100.0,"Comedy,Romance",55,2015-03-17,26000000,0,135436,-25864564,False
3622,"[18, 10749]",en,6.471,2015-11-13,by the sea,5.4,306,tt3707106,2015,122.0,"Drama,Romance",97,2015-11-13,20000000,538460,3727746,-16272254,False
3623,"[18, 10749]",en,6.471,2015-11-13,by the sea,5.4,306,tt4301034,2016,80.0,Drama,97,2015-11-13,20000000,538460,3727746,-16272254,False
3624,[18],en,6.425,2015-12-04,life,6.1,210,tt1869538,2010,75.0,Documentary,51,1999-04-16,75000000,64062587,73521587,-1478413,False
3625,[18],en,6.425,2015-12-04,life,6.1,210,tt1869538,2010,75.0,Documentary,66,2017-03-24,58000000,30234022,100929666,42929666,False
3626,[18],en,6.425,2015-12-04,life,6.1,210,tt2948840,2015,111.0,"Biography,Drama",51,1999-04-16,75000000,64062587,73521587,-1478413,False
3627,[18],en,6.425,2015-12-04,life,6.1,210,tt2948840,2015,111.0,"Biography,Drama",66,2017-03-24,58000000,30234022,100929666,42929666,False
3628,[18],en,6.425,2015-12-04,life,6.1,210,tt4105212,2014,90.0,Drama,51,1999-04-16,75000000,64062587,73521587,-1478413,False
3629,[18],en,6.425,2015-12-04,life,6.1,210,tt4105212,2014,90.0,Drama,66,2017-03-24,58000000,30234022,100929666,42929666,False
3630,[18],en,6.425,2015-12-04,life,6.1,210,tt5442430,2017,104.0,"Horror,Sci-Fi,Thriller",51,1999-04-16,75000000,64062587,73521587,-1478413,False
3631,[18],en,6.425,2015-12-04,life,6.1,210,tt5442430,2017,104.0,"Horror,Sci-Fi,Thriller",66,2017-03-24,58000000,30234022,100929666,42929666,False
3632,[18],en,6.425,2015-12-04,life,6.1,210,tt6080038,2018,119.0,Comedy,51,1999-04-16,75000000,64062587,73521587,-1478413,False
3633,[18],en,6.425,2015-12-04,life,6.1,210,tt6080038,2018,119.0,Comedy,66,2017-03-24,58000000,30234022,100929666,42929666,False
3634,"[27, 878, 53]",en,17.021,2017-03-24,life,6.4,4180,tt1869538,2010,75.0,Documentary,51,1999-04-16,75000000,64062587,73521587,-1478413,False
3635,"[27, 878, 53]",en,17.021,2017-03-24,life,6.4,4180,tt1869538,2010,75.0,Documentary,66,2017-03-24,58000000,30234022,100929666,42929666,False
3636,"[27, 878, 53]",en,17.021,2017-03-24,life,6.4,4180,tt2948840,2015,111.0,"Biography,Drama",51,1999-04-16,75000000,64062587,73521587,-1478413,False
3637,"[27, 878, 53]",en,17.021,2017-03-24,life,6.4,4180,tt2948840,2015,111.0,"Biography,Drama",66,2017-03-24,58000000,30234022,100929666,42929666,False
3638,"[27, 878, 53]",en,17.021,2017-03-24,life,6.4,4180,tt4105212,2014,90.0,Drama,51,1999-04-16,75000000,64062587,73521587,-1478413,False
3639,"[27, 878, 53]",en,17.021,2017-03-24,life,6.4,4180,tt4105212,2014,90.0,Drama,66,2017-03-24,58000000,30234022,100929666,42929666,False
3640,"[27, 878, 53]",en,17.021,2017-03-24,life,6.4,4180,tt5442430,2017,104.0,"Horror,Sci-Fi,Thriller",51,1999-04-16,75000000,64062587,73521587,-1478413,False
3641,"[27, 878, 53]",en,17.021,2017-03-24,life,6.4,4180,tt5442430,2017,104.0,"Horror,Sci-Fi,Thriller",66,2017-03-24,58000000,30234022,100929666,42929666,False
3642,"[27, 878, 53]",en,17.021,2017-03-24,life,6.4,4180,tt6080038,2018,119.0,Comedy,51,1999-04-16,75000000,64062587,73521587,-1478413,False
3643,"[27, 878, 53]",en,17.021,2017-03-24,life,6.4,4180,tt6080038,2018,119.0,Comedy,66,2017-03-24,58000000,30234022,100929666,42929666,False
3644,"[18, 10402]",en,6.3279999999999985,2015-03-13,to write love on her arms,6.8,66,tt1850418,2012,102.0,"Biography,Drama,Fantasy",41,2015-03-03,3400000,0,0,-3400000,False
3645,"[53, 9648, 18, 27]",en,6.144,2015-08-14,amnesiac,4.5,95,tt2693114,2013,90.0,"Drama,Horror,Thriller",72,2015-08-14,3000000,0,0,-3000000,False
3646,"[53, 9648, 18, 27]",en,6.144,2015-08-14,amnesiac,4.5,95,tt2837336,2014,90.0,"Drama,Horror,Mystery",72,2015-08-14,3000000,0,0,-3000000,False
3647,"[18, 9648, 27, 53]",de,6.099,2015-11-20,#horror,3.3,102,tt3526286,2015,101.0,"Crime,Drama,Horror",16,2015-11-20,1500000,0,0,-1500000,False
3648,"[53, 27]",en,5.934,2015-03-26,exeter,4.7,121,tt1945044,2015,91.0,"Horror,Mystery,Thriller",49,2015-09-01,25000,0,489792,464792,False
3649,"[53, 27]",en,5.934,2015-03-26,exeter,4.7,121,tt2782686,2014,87.0,Horror,49,2015-09-01,25000,0,489792,464792,False
3650,"[18, 53, 9648]",en,5.91,2015-07-10,strangerland,5.2,135,tt2325977,2015,112.0,"Drama,Mystery,Thriller",27,2015-07-10,10000000,17472,161097,-9838903,False
3651,"[53, 18]",en,5.882999999999999,2015-01-09,bound,3.5,42,tt10457702,2020,87.0,"Action,Drama",33,1996-10-04,4500000,3802260,7011317,2511317,False
3652,"[53, 18]",en,5.882999999999999,2015-01-09,bound,3.5,42,tt2600608,2010,65.0,Documentary,33,1996-10-04,4500000,3802260,7011317,2511317,False
3653,"[53, 18]",en,5.882999999999999,2015-01-09,bound,3.5,42,tt4145324,2015,91.0,"Drama,Thriller",33,1996-10-04,4500000,3802260,7011317,2511317,False
3654,"[53, 18]",en,5.882999999999999,2015-01-09,bound,3.5,42,tt4472804,2015,50.0,Adventure,33,1996-10-04,4500000,3802260,7011317,2511317,False
3655,"[53, 18]",en,5.882999999999999,2015-01-09,bound,3.5,42,tt6122702,2017,87.0,Drama,33,1996-10-04,4500000,3802260,7011317,2511317,False
3656,"[35, 18, 10752]",en,5.805,2015-04-23,little boy,7.0,292,tt1810683,2015,106.0,"Drama,History,War",65,2015-04-24,20000000,6485961,17769299,-2230701,False
3657,"[35, 18, 10752]",en,5.805,2015-04-23,little boy,7.0,292,tt9614490,2019,87.0,Action,65,2015-04-24,20000000,6485961,17769299,-2230701,False
3658,[18],en,5.797999999999999,2015-09-11,90 minutes in heaven,5.3,63,tt4337690,2015,121.0,Drama,38,2015-09-11,5000000,4816142,4816142,-183858,False
3659,"[14, 18]",en,5.599,2015-03-20,do you believe?,7.0,72,tt4056738,2015,120.0,Drama,60,2015-03-20,2300000,12985600,14304931,12004931,True
3660,"[14, 18]",en,5.599,2015-03-20,do you believe?,7.0,72,tt6960218,2017,71.0,"Fantasy,Horror",60,2015-03-20,2300000,12985600,14304931,12004931,True
3661,[18],en,5.575,2015-10-16,woodlawn,7.0,79,tt4183692,2015,123.0,"Drama,Sport",81,2015-10-16,13000000,14394097,14403703,1403703,True
3662,[18],en,5.575,2015-10-16,woodlawn,7.0,79,tt4183692,2015,123.0,"Drama,Sport",81,2015-10-16,13000000,14394097,14403703,1403703,True
3663,"[53, 9648, 18, 80]",en,5.481,2015-04-10,broken horses,5.4,17,tt2503954,2015,101.0,"Action,Crime,Drama",62,2015-09-01,15000000,0,3471,-14996529,False
3664,"[28, 12, 878, 10749]",en,5.232,2015-02-13,the lovers,4.7,47,tt1321869,2013,109.0,"Action,Adventure,Romance",56,2015-03-13,35000000,0,53899,-34946101,False
3665,"[28, 12, 878, 10749]",en,5.232,2015-02-13,the lovers,4.7,47,tt5770620,2017,97.0,"Comedy,Drama,Romance",56,2015-03-13,35000000,0,53899,-34946101,False
3666,[35],en,4.901,2017-05-05,the lovers,5.3,38,tt1321869,2013,109.0,"Action,Adventure,Romance",56,2015-03-13,35000000,0,53899,-34946101,False
3667,[35],en,4.901,2017-05-05,the lovers,5.3,38,tt5770620,2017,97.0,"Comedy,Drama,Romance",56,2015-03-13,35000000,0,53899,-34946101,False
3668,[18],en,5.209,2015-09-25,stonewall,6.2,69,tt3018070,2015,129.0,"Drama,History",49,1996-07-26,2000000,304602,304602,-1695398,False
3669,"[35, 10402, 10752]",en,5.2029999999999985,2015-10-23,rock the kasbah,5.5,154,tt3164256,2015,106.0,"Comedy,Music,War",28,2015-10-23,15000000,3020665,3386153,-11613847,False
3670,"[35, 10402, 10752]",en,5.2029999999999985,2015-10-23,rock the kasbah,5.5,154,tt3164256,2015,106.0,"Comedy,Music,War",28,2015-10-23,15000000,3020665,3386153,-11613847,False
3671,"[35, 18, 10402, 10749]",en,5.079,2015-02-13,the last five years,5.9,230,tt2474024,2014,94.0,"Comedy,Drama,Musical",51,2015-02-13,2000000,147299,205298,-1794702,False
3672,[18],en,4.944,2015-05-22,aloft,5.5,61,tt2494384,2014,112.0,Drama,33,2015-05-22,8000000,53086,237688,-7762312,False
3673,"[28, 27, 53]",en,4.652,2015-10-16,unnatural,4.3,22,tt3551400,2015,89.0,"Action,Horror,Sci-Fi",73,2015-12-31,3000000,0,0,-3000000,False
3674,"[9648, 18, 27]",fr,4.208,2015-09-14,evolution,6.3,73,tt4291590,2015,81.0,"Drama,Mystery,Sci-Fi",89,2001-06-08,80000000,38311134,98341932,18341932,False
3675,"[9648, 18, 27]",fr,4.208,2015-09-14,evolution,6.3,73,tt4291590,2015,81.0,"Drama,Mystery,Sci-Fi",89,2001-06-08,80000000,38311134,98341932,18341932,False
3676,[53],en,4.2,2015-08-07,awol-72,3.8,22,tt2048865,2015,82.0,"Action,Thriller",65,2015-12-31,3000000,0,0,-3000000,False
3677,"[27, 878]",en,4.191,2015-10-16,re-kill,4.8,47,tt1612319,2015,88.0,"Action,Horror",59,2013-12-31,9500000,0,0,-9500000,False
3678,"[27, 53]",en,3.989,2015-08-15,frankenstein,5.8,51,tt1795369,2011,130.0,Drama,3,1994-11-04,45000000,22006296,112006296,67006296,False
3679,"[27, 53]",en,3.989,2015-08-15,frankenstein,5.8,51,tt2286560,2011,82.0,"Drama,Horror",3,1994-11-04,45000000,22006296,112006296,67006296,False
3680,"[27, 53]",en,3.989,2015-08-15,frankenstein,5.8,51,tt4086032,2015,89.0,"Horror,Sci-Fi,Thriller",3,1994-11-04,45000000,22006296,112006296,67006296,False
3681,"[53, 12, 28]",en,3.767,2015-09-08,chain of command,5.0,20,tt4340720,2015,88.0,"Action,Thriller",67,2015-09-08,4000000,0,0,-4000000,False
3682,"[53, 28, 80]",en,3.764,2015-07-03,checkmate,4.2,20,tt1675846,2010,121.0,"Drama,Mystery",17,2015-09-08,1500000,0,0,-1500000,False
3683,"[53, 28, 80]",en,3.764,2015-07-03,checkmate,4.2,20,tt2098650,2011,87.0,Thriller,17,2015-09-08,1500000,0,0,-1500000,False
3684,"[53, 28, 80]",en,3.764,2015-07-03,checkmate,4.2,20,tt2361189,2011,97.0,"Comedy,Drama,Romance",17,2015-09-08,1500000,0,0,-1500000,False
3685,"[53, 28, 80]",en,3.764,2015-07-03,checkmate,4.2,20,tt3781616,2015,102.0,"Action,Crime,Thriller",17,2015-09-08,1500000,0,0,-1500000,False
3686,"[53, 28, 80]",en,3.764,2015-07-03,checkmate,4.2,20,tt8901528,2018,87.0,Drama,17,2015-09-08,1500000,0,0,-1500000,False
3687,"[53, 28, 80]",en,3.764,2015-07-03,checkmate,4.2,20,tt9104654,2016,87.0,Action,17,2015-09-08,1500000,0,0,-1500000,False
3688,"[9648, 28, 53]",en,0.6,2016-01-01,checkmate,1.0,1,tt1675846,2010,121.0,"Drama,Mystery",17,2015-09-08,1500000,0,0,-1500000,False
3689,"[9648, 28, 53]",en,0.6,2016-01-01,checkmate,1.0,1,tt2098650,2011,87.0,Thriller,17,2015-09-08,1500000,0,0,-1500000,False
3690,"[9648, 28, 53]",en,0.6,2016-01-01,checkmate,1.0,1,tt2361189,2011,97.0,"Comedy,Drama,Romance",17,2015-09-08,1500000,0,0,-1500000,False
3691,"[9648, 28, 53]",en,0.6,2016-01-01,checkmate,1.0,1,tt3781616,2015,102.0,"Action,Crime,Thriller",17,2015-09-08,1500000,0,0,-1500000,False
3692,"[9648, 28, 53]",en,0.6,2016-01-01,checkmate,1.0,1,tt8901528,2018,87.0,Drama,17,2015-09-08,1500000,0,0,-1500000,False
3693,"[9648, 28, 53]",en,0.6,2016-01-01,checkmate,1.0,1,tt9104654,2016,87.0,Action,17,2015-09-08,1500000,0,0,-1500000,False
3694,"[53, 9648, 27, 18]",en,3.674,2015-08-21,the curse of downers grove,4.7,42,tt1772261,2015,89.0,"Drama,Horror,Mystery",98,2015-08-21,2000000,0,0,-2000000,False
3695,[53],en,3.5210000000000004,2015-10-02,shark lake,3.9,31,tt4416518,2015,92.0,"Action,Adventure,Crime",1,2015-12-01,2000000,0,0,-2000000,False
3696,"[18, 878]",en,3.35,2016-03-11,creative control,5.6,36,tt3277624,2015,97.0,"Drama,Sci-Fi",82,2016-03-11,1000000,63014,63014,-936986,False
3697,"[18, 878]",en,3.35,2016-03-11,creative control,5.6,36,tt3277624,2015,97.0,"Drama,Sci-Fi",82,2016-03-11,1000000,63014,63014,-936986,False
3698,[80],en,3.322,2015-08-29,the rise of the krays,4.8,26,tt2945796,2015,110.0,"Crime,Drama",50,2016-02-02,2500000,0,0,-2500000,False
3699,"[18, 35]",en,3.277,2015-03-13,walter,5.5,31,tt10300704,2019,87.0,Thriller,96,2015-03-13,700000,0,0,-700000,False
3700,"[18, 35]",en,3.277,2015-03-13,walter,5.5,31,tt2016335,2015,94.0,"Comedy,Drama",96,2015-03-13,700000,0,0,-700000,False
3701,"[18, 35]",en,3.277,2015-03-13,walter,5.5,31,tt2023813,2011,52.0,"Documentary,Horror",96,2015-03-13,700000,0,0,-700000,False
3702,"[18, 35]",en,3.277,2015-03-13,walter,5.5,31,tt3558672,2014,32.0,"Documentary,Family,History",96,2015-03-13,700000,0,0,-700000,False
3703,"[18, 35]",en,3.277,2015-03-13,walter,5.5,31,tt5513466,2016,6.0,Documentary,96,2015-03-13,700000,0,0,-700000,False
3704,"[18, 35]",en,3.277,2015-03-13,walter,5.5,31,tt9680064,2019,90.0,Comedy,96,2015-03-13,700000,0,0,-700000,False
3705,"[878, 35]",en,3.215,2015-03-20,the walking deceased,5.0,59,tt3499458,2015,88.0,"Comedy,Horror",96,2015-03-20,2000000,0,0,-2000000,False
3706,[27],en,2.897,2015-10-16,the wicked within,4.4,28,tt1943014,2015,84.0,Horror,88,2013-12-31,1200000,0,0,-1200000,False
3707,"[10751, 35]",ru,2.832,2015-04-20,ghost,5.7,23,tt1655400,2010,115.0,"Drama,Fantasy,Mystery",5,1990-07-13,22000000,217631306,517600000,495600000,True
3708,"[10751, 35]",ru,2.832,2015-04-20,ghost,5.7,23,tt2175671,2012,118.0,Horror,5,1990-07-13,22000000,217631306,517600000,495600000,True
3709,"[10751, 35]",ru,2.832,2015-04-20,ghost,5.7,23,tt9378950,2019,87.0,"Horror,Thriller",5,1990-07-13,22000000,217631306,517600000,495600000,True
3710,"[10749, 18]",en,2.742,2015-11-17,steel,6.8,11,tt10412578,2019,87.0,Western,73,1997-08-15,16000000,1686429,1686429,-14313571,False
3711,"[10749, 18]",en,2.742,2015-11-17,steel,6.8,11,tt2042443,2012,95.0,Drama,73,1997-08-15,16000000,1686429,1686429,-14313571,False
3712,"[10749, 18]",en,2.742,2015-11-17,steel,6.8,11,tt3588082,2015,108.0,"Drama,Mystery,Romance",73,1997-08-15,16000000,1686429,1686429,-14313571,False
3713,"[53, 28, 27]",en,2.478,2015-08-28,unsullied,3.3,3,tt3139764,2014,93.0,"Action,Horror,Thriller",87,2016-04-22,1500000,510957,510957,-989043,False
3714,"[18, 14, 9648, 53]",sv,2.398,2015-10-13,the circle,5.5,48,tt2122313,2015,144.0,"Drama,Fantasy,Horror",4,2017-04-28,18000000,20497844,40651864,22651864,True
3715,"[18, 14, 9648, 53]",sv,2.398,2015-10-13,the circle,5.5,48,tt2786328,2013,48.0,"Adventure,Documentary,History",4,2017-04-28,18000000,20497844,40651864,22651864,True
3716,"[18, 14, 9648, 53]",sv,2.398,2015-10-13,the circle,5.5,48,tt2943946,2017,93.0,"Drama,Horror,Thriller",4,2017-04-28,18000000,20497844,40651864,22651864,True
3717,"[18, 14, 9648, 53]",sv,2.398,2015-10-13,the circle,5.5,48,tt3148952,2014,102.0,"Biography,Drama,Romance",4,2017-04-28,18000000,20497844,40651864,22651864,True
3718,"[18, 14, 9648, 53]",sv,2.398,2015-10-13,the circle,5.5,48,tt4287320,2017,110.0,"Drama,Sci-Fi,Thriller",4,2017-04-28,18000000,20497844,40651864,22651864,True
3719,"[18, 14, 9648, 53]",sv,2.398,2015-10-13,the circle,5.5,48,tt6954894,2017,65.0,Documentary,4,2017-04-28,18000000,20497844,40651864,22651864,True
3720,"[18, 14, 9648, 53]",sv,2.398,2015-10-13,the circle,5.5,48,tt8680408,2016,87.0,Drama,4,2017-04-28,18000000,20497844,40651864,22651864,True
3721,"[18, 53, 878]",en,10.932,2017-04-28,the circle,5.5,2689,tt2122313,2015,144.0,"Drama,Fantasy,Horror",4,2017-04-28,18000000,20497844,40651864,22651864,True
3722,"[18, 53, 878]",en,10.932,2017-04-28,the circle,5.5,2689,tt2786328,2013,48.0,"Adventure,Documentary,History",4,2017-04-28,18000000,20497844,40651864,22651864,True
3723,"[18, 53, 878]",en,10.932,2017-04-28,the circle,5.5,2689,tt2943946,2017,93.0,"Drama,Horror,Thriller",4,2017-04-28,18000000,20497844,40651864,22651864,True
3724,"[18, 53, 878]",en,10.932,2017-04-28,the circle,5.5,2689,tt3148952,2014,102.0,"Biography,Drama,Romance",4,2017-04-28,18000000,20497844,40651864,22651864,True
3725,"[18, 53, 878]",en,10.932,2017-04-28,the circle,5.5,2689,tt4287320,2017,110.0,"Drama,Sci-Fi,Thriller",4,2017-04-28,18000000,20497844,40651864,22651864,True
3726,"[18, 53, 878]",en,10.932,2017-04-28,the circle,5.5,2689,tt6954894,2017,65.0,Documentary,4,2017-04-28,18000000,20497844,40651864,22651864,True
3727,"[18, 53, 878]",en,10.932,2017-04-28,the circle,5.5,2689,tt8680408,2016,87.0,Drama,4,2017-04-28,18000000,20497844,40651864,22651864,True
3728,[18],en,2.157,2015-04-24,brotherly love,6.8,53,tt3262990,2015,89.0,Drama,8,2015-04-24,1900000,478595,478595,-1421405,False
3729,[18],en,2.157,2015-04-24,brotherly love,6.8,53,tt3787742,2015,57.0,Horror,8,2015-04-24,1900000,478595,478595,-1421405,False
3730,[18],en,2.157,2015-04-24,brotherly love,6.8,53,tt6096190,2017,118.0,Drama,8,2015-04-24,1900000,478595,478595,-1421405,False
3731,[99],en,2.087,2017-07-19,romeo is bleeding,7.5,4,tt2866774,2015,93.0,"Biography,Documentary,Drama",72,1994-02-04,10000000,3275585,3275585,-6724415,False
3732,[99],en,2.087,2017-07-19,romeo is bleeding,7.5,4,tt2866774,2015,93.0,"Biography,Documentary,Drama",72,1994-02-04,10000000,3275585,3275585,-6724415,False
3733,"[53, 878]",en,2.075,2015-05-26,the black hole,2.9,14,tt1877707,2016,111.0,"Sci-Fi,Thriller",50,1979-12-21,20000000,35841901,35841901,15841901,True
3734,"[53, 878]",en,2.075,2015-05-26,the black hole,2.9,14,tt6971106,2017,87.0,Comedy,50,1979-12-21,20000000,35841901,35841901,15841901,True
3735,"[35, 10751, 18]",en,1.981,2017-02-03,growing up smith,7.0,16,tt1105355,2015,102.0,"Comedy,Drama,Family",63,2017-02-03,2000000,35312,35312,-1964688,False
